Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0055235-V;Vivienda 55235-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL SANT JOAQUIM, 5, Es:T Pl:OD Pt:OS;;16/05/2024;5184143YJ1158S0001BF;;N;111,00;4;N;2;4;0;0;2
CV-VUT0049099-V;Vivienda 49099-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL BONAIRE, 17, Es:T Pl:OD Pt:OS;;28/02/2020;5186307YJ1158N0001YY;;N;30,00;2;N;1;2;0;0;1
CV-VUT0041690-V;Vivienda 41690-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;LG R-9 FOIES B POL-16, 86, Es:T Pl:OD Pt:OS;;13/06/2017;4561120YJ1146S0001DX;;N;177,00;6;N;3;6;0;0;3
CV-VUT0046811-V;Vivienda 46811-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL SANTES LES, 4D, Es:1 Pl:02 Pt:A;;22/11/2018;4784306YJ1148S0003BS;;N;61,00;3;N;1;2;1;1;2
CV-VUT0047034-V;Vivienda 47034-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CM PEDRERA, 188, Es:T Pl:OD Pt:OS;;23/05/2018;7077711YJ1177N0001SB;;N;157,00;6;N;3;6;0;0;3
CV-VUT0046150-V;Vivienda 46150-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CM FILLOLA, 21, Es:2 Pl:00 Pt:01;;17/09/2018;6075019YJ1167N0002AJ;;N;291,00;6;N;3;6;0;0;3
CV-VUT0045675-V;Vivienda 45675-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL COSMOGRAF RAMIREZ, 14, Es:1 Pl:03 Pt:IZ;;16/07/2018;5489019YJ1158N0011RD;;N;97,00;6;N;3;6;0;0;3
CV-VUT0047101-V;Vivienda 47101-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;PZ ESPANYOLETO, 5, Es:1 Pl:01 Pt:01;;12/02/2019;4686026YJ1148N0002DE;;N;130,00;8;N;4;8;0;0;4
CV-VUT0047404-V;Vivienda 47404-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;PZ ALEJANDRO VI, 4, Es:T Pl:OD Pt:OS;;22/03/2019;5287012YJ1158N0001OY;;N;518,00;6;N;3;6;0;0;3
CV-VUT0053938-V;Vivienda 53938-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;PZ SAN JORDI, 2, Es:1 Pl:01 Pt:02;;24/11/2023;4784805YJ1148S0004OD;;N;78,00;2;N;1;2;0;0;1
CV-VUT0047906-V;Vivienda 47906-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL CORRETGERIA, 2A, Es:1 Pl:01 Pt:01;;07/05/2019;4985107YJ1148N0002OE;;N;48,00;2;N;1;2;0;0;1
CV-VUT0047074-V;Vivienda 47074-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CM CORRAL MATEU, 46, Es:T Pl:OD Pt:OS;;23/05/2018;4871065YJ1147S0001KH;;N;251,00;2;N;1;2;0;0;1
CV-VUT0048520-V;Vivienda 48520-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL BLAI BELLVER, 3, Es:1 Pl:04 Pt:07;;13/09/2019;5491702YJ1159S0057RE;;N;106,00;6;N;3;6;0;0;3
CV-VUT0049543-V;Vivienda 49543-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL ROCA, 5, Es:1 Pl:00 Pt:01;;07/10/2020;4885313YJ1148N0001TW;;N;54,00;2;N;1;2;0;0;1
CV-VUT0049544-V;Vivienda 49544-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL MENOR, 1, Es:1 Pl:01 Pt:02;;07/10/2020;4885313YJ1148N0002YE;;N;68,00;2;N;1;2;0;0;1
CV-VUT0049026-V;Vivienda 49026-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;PZ SANT JAUME, 32, Es:1 Pl:00 Pt:01;;05/02/2020;4485114YJ1148N0001GW;;N;258,00;6;N;3;6;0;0;3
CV-VUT0051966-V;Vivienda 51966-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL BAIXADA CARME, 12, Es:1 Pl:05 Pt:09;;06/02/2023;4990408YJ1149S0030DQ;;N;119,00;4;N;2;4;0;0;2
CV-VUT0053817-V;Vivienda 53817-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL PINT RUSIÑOL, 7, Es:1 Pl:01 Pt:01;;08/11/2023;5288713YJ1158N0002YU;;N;171,00;5;N;1;2;3;3;4
CV-VUT0051695-V;Vivienda 51695-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;PL NUMERO 18, 83, Es:T Pl:OD Pt:OS;;27/10/2022;46147A018000830001DZ;;N;157,00;6;N;3;6;0;0;3
CV-VUT0050859-V;Vivienda 50859-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL 25 D'ABRIL, 28, Es:1 Pl:05 Pt:19;;13/04/2022;3784301YJ1138S0021BB;;N;45,00;2;N;1;2;0;0;1
CV-VUT0056877-V;Vivienda 56877-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL SANTOS LOS, 9, Es:1 Pl:00 Pt:01;;16/12/2024;4685616YJ1148N0001FW;;N;66,00;2;N;1;2;0;0;1
CV-VUT0036011-V;Vivienda 36011-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL CORRETGERIA, 2A, Es:1 Pl:02 Pt:03;;23/03/2016;4985107YJ1148N0007FI;;N;107,00;4;N;2;4;0;0;2
CV-VUT0058435-V;CASA DYLAN;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL ROTGLA-CORBERA, 46, Es:T Pl:OD Pt:OS;;01/06/2025;3589802YJ1138N0008FT;;N;170,00;6;N;2;4;2;2;4
CV-VUT0058021-V;;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL PINTOR JACOMART, 3, Es:1 Pl:00 Pt:A1;;02/04/2025;4584201YJ1148S0002OA;;N;82,00;2;N;1;2;0;0;1
CV-VUT0049545-V;Vivienda 49545-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL MENOR, 1, Es:1 Pl:02 Pt:03;;07/10/2020;4885313YJ1148N0003UR;;N;68,00;2;N;1;2;0;0;1
CV-VUT0056473-V;Vivienda 56473-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL MONTESA, 16, Es:1 Pl:03 Pt:0E;;10/10/2024;3882804YJ1138S0024YM;;N;112,00;2;N;1;2;0;0;1
CV-VUT0053358-V;Vivienda 53358-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL TROBAT, 18, Es:1 Pl:03 Pt:01;;17/08/2023;4787011YJ1148N0004LT;;N;67,00;4;N;2;4;0;0;2
CV-VUT0055596-V;Vivienda 55596-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;AV GREGORIO MOLINA, 18, Es:4 Pl:04 Pt:07;;11/06/2024;4890502YJ1149S0015IG;;N;122,00;4;N;2;4;0;0;2
CV-VUT0057136-V;Vivienda 57136-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL ESCULPTOR ESTEVE, 8, Es:1 Pl:03 Pt:04;;22/01/2025;4588215YJ1148N0006JU;;N;123,00;5;N;2;4;1;1;3
CV-VUT0050161-V;Vivienda 50161-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL CERDAN TALLADA, 2, Es:1 Pl:02 Pt:04;;25/06/2021;4789003YJ1148N0016HF;;N;85,00;8;N;4;8;0;0;4
CV-VUT0050162-V;Vivienda 50162-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL PADRE CLARET, 4, Es:1 Pl:01 Pt:03;;25/06/2021;4989804YJ1148N0025QB;;N;84,00;4;N;2;4;0;0;2
CV-VUT0049299-V;Vivienda 49299-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL BAIXADA ESTACIO, 23, Es:T Pl:OD Pt:OS;;02/06/2020;4589201YJ1148N0001PW;46011000371429;N;105,00;6;N;3;6;0;0;3
CV-VUT0050532-V;Vivienda 50532-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL HUMANISTA LLUIS FENOLLET, 9, Es:1 Pl:05 Pt:30;;13/10/2021;5193001YJ1159S0068OA;;N;120,00;4;N;2;4;0;0;2
CV-VUT0050533-V;Vivienda 50533-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;AV AUSIAS MARCH, 1E, Es:1 Pl:07 Pt:13;;13/10/2021;4589212YJ1148N0033DW;;N;125,00;6;N;3;6;0;0;3
CV-VUT0050534-V;Vivienda 50534-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL BAIXADA ESTACIO, 11, Es:1 Pl:08 Pt:15;;13/10/2021;4588202YJ1148N0016EF;;N;126,00;10;N;5;10;0;0;5
CV-VUT0050535-V;Vivienda 50535-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL MONTESA, 7, Es:1 Pl:01 Pt:03;;13/10/2021;3881601YJ1138S0111TH;;N;84,00;6;N;3;6;0;0;3
CV-VUT0050536-V;Vivienda 50536-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;AV AUSIAS MARCH, 1E, Es:1 Pl:05 Pt:09;;13/10/2021;4589212YJ1148N0029SQ;;N;176,00;8;N;4;8;0;0;4
CV-VUT0050537-V;Vivienda 50537-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;AV REPUBLICA ARGENTINA, 2, Es:1 Pl:03 Pt:05;;13/10/2021;4788011YJ1148N0007RI;;N;133,00;8;N;4;8;0;0;4
CV-VUT0050661-V;Vivienda 50661-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL SANCHIS, 6, Es:1 Pl:01 Pt:01;;08/02/2022;5087312YJ1158N0002GU;;N;124,00;6;N;3;6;0;0;3
CV-VUT0058051-V;EL PORTÓ;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL FEBRA, 2, Es:1 Pl:02 Pt:04;;02/04/2025;4485401YJ1148N0010SI;;N;111,00;5;N;2;4;1;1;3
CV-VUT0056497-V;Vivienda 56497-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL 25 D'ABRIL, 30, Es:2 Pl:03 Pt:09;;14/10/2024;3784301YJ1138S0033YY;;N;57,00;2;N;1;2;0;0;1
CV-VUT0050858-V;Vivienda 50858-V;VALENCIA/VALÈNCIA;XÀTIVA;46800;CL 25 D'ABRIL, 28, Es:1 Pl:04 Pt:15;;13/04/2022;3784301YJ1138S0017LL;;N;45,00;2;N;1;2;0;0;1
