Nº de inscripción;Nombre;Provincia;Municipio;CP;Dirección;Sitio web;Fecha alta;Referencia catastral;Código registral único;Rural;Superficie;Plazas totales;Estudio;Habitaciones dobles;Plazas dobles;Habitaciones individuales;Plazas individuales;Total dormitorios
CV-VUT0040867-V;Vivienda 40867-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;AV NEPTUNO, 15, Bloque:A Es:2 Pl:05 Pt:10;;27/06/2017;3230403YJ3833S0021WJ;;N;92,00;5;N;2;4;1;1;3
CV-VUT0049144-V;Vivienda 49144-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL CARAVEL-LES, 9, Bloque:A Es:1 Pl:05 Pt:97;;24/01/2020;3334702YJ3833S0107SS;;N;53,00;2;N;1;2;0;0;1
CV-VUT0049145-V;Vivienda 49145-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL CARAVEL-LES, 1, Bloque:A Es:1 Pl:12 Pt:C2;;24/01/2020;3130901YJ3833S0122HZ;;N;96,00;6;N;3;6;0;0;3
CV-VUT0055545-V;Vivienda 55545-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL CANTARRANA, 1, Bloque:A Es:B Pl:02 Pt:03;;04/06/2024;2927901YJ3822N0101HM;;N;44,00;2;N;1;2;0;0;1
CV-VUT0049103-V;Vivienda 49103-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL CARAVEL-LES, 14, Bloque:J Es:B Pl:02 Pt:04;;02/02/2020;3332402YJ3833S0326OI;;N;76,00;6;N;3;6;0;0;3
CV-VUT0049190-V;Vivienda 49190-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL LEPANTO, 7, Es:B Pl:06 Pt:12;;11/05/2020;3030102YJ3833S0039SO;;N;85,00;4;N;2;4;0;0;2
CV-VUT0049170-V;Vivienda 49170-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46139;AV PAIS VALENCIA, 108, Es:1 Pl:05 Pt:05;;08/04/2020;9545517YJ2894N0006EY;;N;;4;N;2;4;0;0;2
CV-VUT0050463-V;Vivienda 50463-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46139;PZ GENERALITAT, 4, Bloque:A Es:T Pl:OD Pt:OS;;04/10/2021;9844206YJ2894S0001MO;;N;411,00;16;N;8;16;0;0;8
CV-VUT0054867-V;Vivienda 54867-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;AV CONSTITUCIO DE LA, 10, Bloque:A Es:1 Pl:02 Pt:05;;10/04/2024;3129602YJ3832N0005OT;;N;66,00;4;N;2;4;0;0;2
CV-VUT0045303-V;Vivienda 45303-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;AV MADRID, 12, Es:1 Pl:BF Pt:31;;28/06/2018;2829601YJ3822N0031JK;;N;104,00;4;N;2;4;0;0;2
CV-VUT0041721-V;Vivienda 41721-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL CARAVEL-LES, 9, Bloque:A Es:1 Pl:01 Pt:28;;05/07/2017;3334702YJ3833S0023LL;;N;53,00;2;N;1;2;0;0;1
CV-VUT0042169-V;Vivienda 42169-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;AV NEPTUNO, 19, Bloque:A Es:1 Pl:04 Pt:08;;11/08/2017;3332404YJ3833S0010TO;;N;75,00;4;N;2;4;0;0;2
CV-VUT0041333-V;Vivienda 41333-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL CARAVEL-LES, 7, Bloque:A Es:1 Pl:13 Pt:C8;;01/06/2017;3233501YJ3833S0129FT;;N;70,00;2;N;1;2;0;0;1
CV-VUT0041215-V;Vivienda 41215-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;AV CONSTITUCION, 5 Pl:6 Pt:18;;30/05/2017;3132901YJ3833S0021XJ;3132901YJ383350021XJ;N;;5;N;2;4;1;1;3
CV-VUT0046990-V;Vivienda 46990-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL CARAVEL-LES, 9, Bloque:A Es:1 Pl:03 Pt:69;;25/01/2019;3334702YJ3833S0064WW;;N;48,00;2;N;1;2;0;0;1
CV-VUT0046923-V;Vivienda 46923-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL COSTERA, 1, Bloque:B Es:1 Pl:01 Pt:11;;18/12/2018;2829601YJ3822N0101XM;;N;69,00;4;N;2;4;0;0;2
CV-VUT0046917-V;Vivienda 46917-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;AV MAR, 7, Bloque:C Es:1 Pl:06 Pt:47;;09/01/2019;3334701YJ3833S0120PL;;N;68,00;4;N;2;4;0;0;2
CV-VUT0041229-V;Vivienda 41229-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL CARAVEL-LES, 1, Bloque:A Es:1 Pl:09 Pt:97;;31/05/2017;3130901YJ3833S0097ZE;;N;74,00;2;N;1;2;0;0;1
CV-VUT0046622-V;Vivienda 46622-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;AV NEPTUNO, 60, Bloque:A Es:1 Pl:00 Pt:33;;04/06/2018;3430802YJ3833S0021HJ;;N;145,00;8;N;4;8;0;0;4
CV-VUT0044523-V;Vivienda 44523-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;AV CONSTITUCIO DE LA, 25A, Bloque:A Es:1 Pl:01 Pt:11;;30/05/2018;3034102YJ3833S0012AA;;N;210,00;6;N;3;6;0;0;3
CV-VUT0045924-V;Vivienda 45924-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL CARAVEL-LES, 14, Bloque:I Es:B Pl:02 Pt:04;;01/08/2018;3332402YJ3833S0290EW;;N;77,00;4;N;2;4;0;0;2
CV-VUT0045401-V;Vivienda 45401-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;AV AUSIAS MARCH, 9, Bloque:F Es:1 Pl:00 Pt:12;;03/01/2018;2733901YJ3823S0008TY;;N;201,00;10;N;5;10;0;0;5
CV-VUT0047158-V;Vivienda 47158-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL MASSAMAGRELL, 10, Es:1 Pl:13 Pt:99;;07/02/2019;2828607YJ3822N0105YR;;N;74,00;4;N;2;4;0;0;2
CV-VUT0047160-V;Vivienda 47160-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL CANTARRANA, 1, Bloque:A Es:H Pl:02 Pt:03;;28/06/2018;2927901YJ3822N0244RA;;N;94,00;8;N;4;8;0;0;4
CV-VUT0046065-V;Vivienda 46065-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL MARINA, 3, Bloque:B Es:1 Pl:06 Pt:21;;13/04/2018;3129601YJ3832N0022AH;;N;112,00;5;N;1;2;3;3;4
CV-VUT0046267-V;Vivienda 46267-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL MASSAMAGRELL, 20, Bloque:A Es:1 Pl:01 Pt:07;;10/10/2018;2828608YJ3822N0044HT;;N;75,00;4;N;1;2;2;2;3
CV-VUT0045407-V;Vivienda 45407-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;AV CONSTITUCIO DE LA, 1, Bloque:D Es:1 Pl:01 Pt:04;;04/07/2018;3027601YJ3832N0087PJ;;N;88,00;4;N;2;4;0;0;2
CV-VUT0045518-V;Vivienda 45518-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;AV CONSTITUCIO DE LA, 5, Bloque:A Es:1 Pl:04 Pt:28;;23/01/2018;3028302YJ3832N0029KM;;N;70,00;2;N;1;2;0;0;1
CV-VUT0044949-V;Vivienda 44949-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL SERRANS, 2, Bloque:C Es:1 Pl:12 Pt:69;;13/06/2018;2628301YJ3822N0189HK;;N;186,00;10;N;5;10;0;0;5
CV-VUT0043971-V;Vivienda 43971-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;AV CONSTITUCIO DE LA, 10, Es:1 Pl:02 Pt:06;;04/07/2017;3129602YJ3832N0024XK;;N;63,00;4;N;2;4;0;0;2
CV-VUT0044973-V;Vivienda 44973-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL JONCAR, 2, Bloque:A Es:1 Pl:04 Pt:06;;24/01/2018;3332405YJ3833S0007FO;;N;79,00;4;N;1;2;2;2;3
CV-VUT0048935-V;Vivienda 48935-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL JONCAR, 2, Bloque:C Es:2 Pl:05 Pt:09;;13/01/2020;3332405YJ3833S0148MK;;N;80,00;6;N;3;6;0;0;3
CV-VUT0048812-V;Vivienda 48812-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL LLARI, 1, Bloque:A Es:1 Pl:05 Pt:34;;13/12/2019;2828605YJ3822N0051HO;;N;;2;N;1;2;0;0;1
CV-VUT0048357-V;;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL CARAVEL-LES, 7, Bloque:A Es:1 Pl:10 Pt:95;;08/08/2019;3233501YJ3833S0097SE;;N;70,00;4;N;2;4;0;0;2
CV-VUT0048038-V;Vivienda 48038-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CR HORTA, 2, Es:1 Pl:00 Pt:06;;26/03/2019;3034105YJ3833S0006SI;;N;128,00;5;N;2;4;1;1;3
CV-VUT0048362-V;Vivienda 48362-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL JONCAR, 2, Bloque:C Es:2 Pl:05 Pt:10;;05/08/2019;3332405YJ3833S0149QL;;N;80,00;4;N;1;2;2;2;3
CV-VUT0048864-V;Vivienda 48864-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;AV CONSTITUCIO DE LA, 1, Bloque:E Es:1 Pl:03 Pt:25;;02/01/2020;3027601YJ3832N0192GX;;N;62,00;4;N;2;4;0;0;2
CV-VUT0048230-V;Vivienda 48230-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL JONCAR, 2, Bloque:B Es:2 Pl:01 Pt:06;;10/06/2019;3332405YJ3833S0093RX;;N;37,00;2;N;1;2;0;0;1
CV-VUT0048231-V;Vivienda 48231-V;VALENCIA/VALÈNCIA;POBLA DE FARNALS, LA;46137;CL JONCAR, 2, Bloque:B Es:1 Pl:03 Pt:23;;10/06/2019;3332405YJ3833S0067PT;;N;36,00;2;N;1;2;0;0;1
